c1,c2,text,For Class
2655016116,3/10/2018,And yet the  also claims teenagers are too immature to speak about,
2660327456,3/10/2018,super sad!,
27082192,3/10/2018,We need to stop taking the  bait. They know they can??t win this. It??s designed to make level headed people who are frustrated scream even louder so they can further energize and drive their membership by calling out how ??irrational?,
2715103010,3/10/2018,American revolution against the British gun control,
274122914,3/10/2018,So can we talk about  NOW??,
275795343,3/10/2018," Since 10/05/1991 I was registered with the  I became disillusioned after the election of  and the  standing on    etc. I just became a  and I'm so happy! Have a great weekend!"", "" Since 10/05/1991 I was registered with the  I became disillusioned after the election of  and the  standing on    etc. I just became a  and I'm so happy!"", "" Since 10/05/1991 I was registered with the  I became disillusioned after the election of  and the  standing on    etc. I just became a  and I'm so happy!""
)",
278216480,3/10/2018,"Their members are tiny minority of US population, and even most of their members support some reasonable  - but their sponsors in the gun industry won't allow them to tolerate even any minimal protections",
2809887176,3/10/2018,"     "", "" "")",
28236017,3/10/2018,"Should  be allowed to play with guns? Read 's interview w/ Melinda Walden, professor & early childhood teacher who did an experiment w/ kids & guns. Read this & share ur thoughts!",
2825382164,3/10/2018,"f Todd ""legitimate rape"" Akin can be laughed out of the conversation on women's health and abortion for being fucking stupid, than anyone who accuses others of ""gunsplaining"" during a gun control discussion should get the same treatment.",
282814375,3/10/2018,Trojan Horse for   we??re watching & taking notes. //youtu.be/Csud7X6ZixM,
2844575768,3/10/2018," but if you believe conservative media up to& including NRATV, outsiders would imagine we are on the brink of civil war.  &  ppl r being duped and pitted up against each other. We generally want the same things 2nd in"", ""    I understand. Hey, I may be a libtard  advocate but I really do believe in the 2nd.... its not sound, needs a little clearer defining by the Supreme Court, BUT Im not here to take ppls guns away. I u"", 
""   If the kids came out against  then this wouldnt be a problem. They would be touting them as heros, not villians..."")",
2885697642,3/10/2018,PRAYERS DON??T STOP BULLETS Buttons,
291488734,3/10/2018,"Why more funds for more   matters - our heroic  have had cuts by GOP for years, particularly w/slashing benefits & Medicaid; also critical for   with "", "" Hey Rafael, WHERE in 2ndAm does it give right to have assault,semi & automatic weapons, bump stocks?! It doesn't!  is not taking away right to have a gun. Let's go 200 or 100 years ago to what guns looked like. It's common sense"")",
291951344,3/10/2018,Gun Storage Laws by State:|,
292679653,3/10/2018,Yes again we come to that without guns it wouldn??t have happened when will they learn this isn??t ending till we end guns I??m so sorry for everyone involved yesterday in my prayers and thoughts,
30067563,3/10/2018,"??Next up on  with  Bobby who is 9 explains the the second amendment, and why he hates",
302378787,3/10/2018,Thank God someone with that point of view used their new found power to make that extremely point. These gun controlled groups WILL be successful if they remember that INCLUSION is vital.,
3024626899,3/10/2018,"The Deep State globalists know that gun owners will be very angry when they try to depose  . So they must try to get  first. Hence Parkland, Mandalay Bay etc.",
3058713120,3/10/2018,The  does not oppose every  proposal. They only oppose every proposal proposed to date.,
3075850770,3/10/2018,sues state shortly after  signs  measures   ...,
313759303,3/10/2018,"  "", ""_Milano  "", "" They need to go away.  "", "" We don??t want you!!!!!!  "")",
31492322,3/10/2018,This is why we need  No child should feel that this is necessary,
315436946,3/10/2018,"points out 36, yes 36 school shootings perpetrated by those on  like",
3162026288,3/10/2018,thread,
3188496615,3/10/2018,"points out 36, yes 36 school shootings perpetrated by those on  like",
3259163534,3/10/2018,"     "", ""   Veto HR4909 it strips the  rights from  without due process  "", ""STOP FIX-NICS HR4909 IS A TROJAN HORSE TO ADVANCE  measure Fix-NICS which strip vets of  right without due process "")",
326859882,3/10/2018,This is an amazing suggestion. What if we socialized children and dogs early together in Pre-school and kindergarten with therapy dogs as a rule instead of bringing them in after the tragic consequences of unsocialized individuals with guns?  VS,
3295121047,3/10/2018,Disgusting criminal organization,
330013387,3/10/2018,1 in 36 Canadians legally own a RESTRICTED firearm in Canada...we are ready to prohibit more rifles. That??s a lot of black rifles waiting 4 gangs to steal them.,
336031500,3/10/2018,"Dude, your empty thoughts and prayers mean absolutely nothing at this point. We need  and more  for those with MentalHealthIssues.",
3464260697,3/10/2018,Florida Billboard Slams NRA As 'Terrorist Organization',
369671549,3/10/2018,BRAVO!!!,
381132088,3/10/2018,Urgent act fast and share Congressman Massie??s  warning.,
3815220455,3/10/2018,"If a shooter were to threaten ohio schools, what could educators do?",
384852760,3/10/2018,The  spokesperson  was just saying that any  laws should be handled at the state level (rather than federal). Then  raises their age requirement for buying guns and the NRA sues them.,
3914229792,3/10/2018,"            Gasp and clutch, churls:"", ""            Writhe more, churls:"", ""            Wail away, churls:""
)",
39189319,3/10/2018,What the   Bill Doesn't Do,
3927664454,3/10/2018,"When I talk about  , accuse me of being in the NRA. When I talk about  ,  accuse me of wanting to ban guns. My question is, why are we so entrenched our ideologies we instantly resort to black-or-white, this-or-that narratives?",
398331179,3/10/2018,The Second Amendment Does Not Transcend All Others,
4149952280,3/10/2018,The newest gun control figureheads c/o student survivors from Parkland are getting something wrong in their narratives of them vs. the world. The Bored Observer discusses the issue. Watch here:,
4167267130,3/10/2018,_kasky,
41877043,3/10/2018,"Since  McConnell of Kentucky refuses to take up common sense  measures in the US Senate, perhaps it??s time for some economic hardball. Boycott products from and tourism to Kentucky until its people get results from their Senator.",
4201205487,3/10/2018,Nope not tired of your  tweets,
4202710793,3/10/2018,And what are you anti-gunners going to tell her?,
421269986,3/10/2018,"A 70 year old man must have been playing violent  in 1965. Or maybe that's not why that happens, and we have fucked up guns on the market now. Joan Didion ""Some Dreamers Of The Golden Dream"" 1966",
46330549,3/10/2018,"Rose Twitter knows Bernie duped ignorant kids out of $27 to pad his pockets, votes against  votes against  & that Russian bots lead their sexist & racist ""revolution"" against actual leftist dem women & POC fighting Trump but they double down. Cool.",
4650587183,3/10/2018,"          The  works for the people. Keep pushing  and you'll flush away your "", ""  lol. MoveOn supporting a candidate who's pro-life and anti-. You're just a Dem puppet group."")",
466992330,3/10/2018,We have a wave if high schoolers who will be highly motivated to vote in their first presidential over . Senator  can win this cohort based on his junkyard dog fight since Sandy Hook and get,
4890757095,3/10/2018,The only people ??not allowed?? in the gun ??debate??... are actual gun owners!,
489955845,3/10/2018,Supporter  to Fund  Rally,
495382516,3/10/2018,"           "", ""Reagan telling it like it is...               ~never  ~won??t work  ~join the  "")",
505065513,3/10/2018,Probably just a precaution until Britain gets proper,
506694691,3/10/2018,Least they are allowing the teachers to have guns.,
511081531,3/10/2018,I like how they??ve sneakily tried to mix  into top Dem voter priorities like  & . Umm nope...,
51261531,3/10/2018,Are you seriously playing the ??Thanks Obama?? card for the shooting? Give us a break. People aren??t that stupid.,
51932042,3/10/2018,You Suck,
520392463,3/10/2018," to   w  Chad & Rich Icy on  or              8x"", "" to   w  Chad & Rich Icy on  or              2x"", "" to   w  Chad & Rich Icy on  or              1x""
)",
530872862,3/10/2018,I??m for   .... its summed up nicely in the  to our,
53531637,3/10/2018,""", ""President Ronald Reagan on Gun Control | The Heritage Foundationvia . "")",
536089510,3/10/2018,"Ya know, instead of realizing guns may be a problem the NRA is just doubling down on wanting it to be easier for just anybody to buy one.",
537602851,3/10/2018,So we must,
